Region;Scenario;Crop;Real;Year;Proj.Yd
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2042;532.736726678634
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2043;513.54026252303
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2044;518.785050050808
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2045;540.14930625112
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2046;534.722531076921
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2047;480.005561770744
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2048;571.908063745247
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2049;522.773855276827
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2050;516.977352294386
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2051;535.787196472712
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2052;510.694486142475
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2053;514.73871715297
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2054;526.1924095218
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2055;471.875387255557
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2056;563.630672963068
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2057;538.1089353342
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2058;552.454412628822
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2059;542.292103529259
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2060;549.534643652641
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2061;547.36407331791
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2062;512.010964953343
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2063;617.510312346496
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2064;524.370298540277
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2065;585.756291632224
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2066;500.804788992496
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2067;547.289375984507
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2068;568.190124984855
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2069;487.714028244634
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2070;507.347950015821
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2071;562.532158719288
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2072;495.623239219927
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2073;529.536756965483
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2074;521.190762354202
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2075;462.225820440326
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2076;567.281525130665
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2077;512.357321845541
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2078;559.663965532246
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2079;501.919999449464
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2080;564.256583799241
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2081;541.999908206319
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2082;489.687326212308
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2083;489.666040500011
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2084;476.097830909044
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2085;526.207459003058
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2086;503.320580881231
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2087;510.052069926571
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2088;538.817858781933
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2089;520.422177165921
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;40;2090;505.255036996645
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2001;533.674014499579
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2002;574.223043476521
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2003;550.224631635123
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2004;538.498418619385
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2005;540.53608446013
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2006;550.527177623579
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2007;540.57805521794
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2008;626.189288918426
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2009;556.009808542595
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2010;538.576633209957
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2011;522.855647987316
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2012;554.634658049313
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2013;509.238562780673
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2014;593.936014843462
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2015;548.211491578279
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2016;535.078355449363
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2017;556.675757543187
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2018;500.430013155258
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2019;537.420148538576
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2020;594.518537472859
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2021;539.68438281344
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2022;585.285076241118
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2023;551.450097032324
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2024;516.590750784185
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2025;534.315066827057
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2026;520.040219518531
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2027;490.374420447453
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2028;532.638533994175
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2029;531.244012750729
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2030;574.422773294792
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2031;541.724722399199
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2032;497.61895975521
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2033;488.761882342105
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2034;570.979356450123
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2035;444.909118600417
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2036;539.403366438323
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2037;476.892870317537
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2038;553.485827807995
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2039;522.681510607414
RWL4:Rhine-Erft;CMIP6:SSP370;Potatoes;41;2040;480.358240458429
