Region,Scenario,Crop,Real,Year,Proj.Yd
AT11,CMIP6:SSP585,Lucerne,50,2050,16.7969389761373
AT11,CMIP6:SSP585,Lucerne,50,2051,15.4244140142866
AT11,CMIP6:SSP585,Lucerne,50,2052,16.3118101841519
AT11,CMIP6:SSP585,Lucerne,50,2053,15.964783749009
AT11,CMIP6:SSP585,Lucerne,50,2054,16.583057377335
AT11,CMIP6:SSP585,Lucerne,50,2055,13.7105283550097
AT11,CMIP6:SSP585,Lucerne,50,2056,16.5094027870189
AT11,CMIP6:SSP585,Lucerne,50,2057,13.5065617972114
AT11,CMIP6:SSP585,Lucerne,50,2058,15.2317789319216
AT11,CMIP6:SSP585,Lucerne,50,2059,14.5915505699438
AT11,CMIP6:SSP585,Lucerne,50,2060,16.5816409429058
AT11,CMIP6:SSP585,Lucerne,50,2061,16.1503366592283
AT11,CMIP6:SSP585,Lucerne,50,2062,14.7303611440009
AT11,CMIP6:SSP585,Lucerne,50,2063,15.9810727449443
AT11,CMIP6:SSP585,Lucerne,50,2064,11.8578321216756
AT11,CMIP6:SSP585,Lucerne,50,2065,18.454167258248
AT11,CMIP6:SSP585,Lucerne,50,2066,15.2161981532009
AT11,CMIP6:SSP585,Lucerne,50,2067,14.6822023734096
AT11,CMIP6:SSP585,Lucerne,50,2068,15.4081250183513
AT11,CMIP6:SSP585,Lucerne,50,2069,13.3316321452108
AT11,CMIP6:SSP585,Lucerne,50,2070,15.9768234416568
AT11,CMIP6:SSP585,Lucerne,50,2071,15.7615254084254
AT11,CMIP6:SSP585,Lucerne,50,2072,13.3231335386359
AT11,CMIP6:SSP585,Lucerne,50,2073,13.8089705478359
AT11,CMIP6:SSP585,Lucerne,50,2074,15.7006187279717
AT11,CMIP6:SSP585,Lucerne,50,2075,14.240983048728
AT11,CMIP6:SSP585,Lucerne,50,2076,14.2565638274487
AT11,CMIP6:SSP585,Lucerne,50,2077,13.3748333953001
AT11,CMIP6:SSP585,Lucerne,50,2078,15.112090222658
AT11,CMIP6:SSP585,Lucerne,50,2079,15.1588325588201
AT11,CMIP6:SSP585,Lucerne,50,2080,18.3982180982964
AT11,CMIP6:SSP585,Lucerne,50,2081,9.81675010926397
AT11,CMIP6:SSP585,Lucerne,50,2082,14.7246954062843
AT11,CMIP6:SSP585,Lucerne,50,2083,13.6255422892604
AT11,CMIP6:SSP585,Lucerne,50,2084,12.9067018164645
AT11,CMIP6:SSP585,Lucerne,50,2085,13.7523131706697
AT11,CMIP6:SSP585,Lucerne,50,2086,12.8727073901648
AT11,CMIP6:SSP585,Lucerne,50,2087,19.0299478536994
AT11,CMIP6:SSP585,Lucerne,50,2088,17.9853274621979
AT11,CMIP6:SSP585,Lucerne,50,2089,12.7622255046907
AT11,CMIP6:SSP585,Lucerne,50,2090,17.6489242852737
AT11,CMIP6:SSP585,Lucerne,50,2091,16.5894313322662
AT11,CMIP6:SSP585,Lucerne,50,2092,15.8840469865472
AT11,CMIP6:SSP585,Lucerne,50,2093,16.4350399794883
AT11,CMIP6:SSP585,Lucerne,50,2094,15.0547246282773
AT11,CMIP6:SSP585,Lucerne,50,2095,14.7707295252318
AT11,CMIP6:SSP585,Lucerne,50,2096,12.5950862420505
AT11,CMIP6:SSP585,Lucerne,50,2097,11.4201538830669
AT11,CMIP6:SSP585,Lucerne,50,2098,12.2933857086406
AT11,CMIP6:SSP585,Lucerne,50,2099,11.8309198675217
AT11,CMIP6:SSP585,Lucerne,50,2100,13.7041544000785
AT11,CMIP6:SSP585,Lucerne,51,1992,14.1666202411974
AT11,CMIP6:SSP585,Lucerne,51,1993,16.7239926030358
AT11,CMIP6:SSP585,Lucerne,51,1994,14.6135053035957
AT11,CMIP6:SSP585,Lucerne,51,1995,16.8203101442184
AT11,CMIP6:SSP585,Lucerne,51,1996,18.0851860894533
AT11,CMIP6:SSP585,Lucerne,51,1997,13.5129357521426
AT11,CMIP6:SSP585,Lucerne,51,1998,15.0816368824312
AT11,CMIP6:SSP585,Lucerne,51,1999,18.8543099844842
AT11,CMIP6:SSP585,Lucerne,51,2000,18.4612494303938
AT11,CMIP6:SSP585,Lucerne,51,2001,15.1517503866744
AT11,CMIP6:SSP585,Lucerne,51,2002,17.0391492635227
AT11,CMIP6:SSP585,Lucerne,51,2003,12.8578348286587
AT11,CMIP6:SSP585,Lucerne,51,2004,15.0943847922936
AT11,CMIP6:SSP585,Lucerne,51,2005,17.4364591209006
AT11,CMIP6:SSP585,Lucerne,51,2006,16.7933978900644
AT11,CMIP6:SSP585,Lucerne,51,2007,13.4293661208225
AT11,CMIP6:SSP585,Lucerne,51,2008,15.9824891793735
AT11,CMIP6:SSP585,Lucerne,51,2009,13.7218598304429
AT11,CMIP6:SSP585,Lucerne,51,2010,15.4683234815904
AT11,CMIP6:SSP585,Lucerne,51,2011,16.6630859225822
AT11,CMIP6:SSP585,Lucerne,51,2012,15.3479265551123
AT11,CMIP6:SSP585,Lucerne,51,2013,12.150325831296
AT11,CMIP6:SSP585,Lucerne,51,2014,18.4917027706206
AT11,CMIP6:SSP585,Lucerne,51,2015,18.8366045541198
AT11,CMIP6:SSP585,Lucerne,51,2016,13.663077801633
AT11,CMIP6:SSP585,Lucerne,51,2017,14.0695944828003
AT11,CMIP6:SSP585,Lucerne,51,2018,15.6127997933641
AT11,CMIP6:SSP585,Lucerne,51,2019,19.9725849663017
AT11,CMIP6:SSP585,Lucerne,51,2020,13.5263918792196
AT11,CMIP6:SSP585,Lucerne,51,2021,13.4584030266202
AT11,CMIP6:SSP585,Lucerne,51,2022,18.3550168482072
AT11,CMIP6:SSP585,Lucerne,51,2023,15.0724300586417
AT11,CMIP6:SSP585,Lucerne,51,2024,16.9725768453525
AT11,CMIP6:SSP585,Lucerne,51,2025,16.3118101841519
AT11,CMIP6:SSP585,Lucerne,51,2026,14.7969335621712
AT11,CMIP6:SSP585,Lucerne,51,2027,14.309680118542
AT11,CMIP6:SSP585,Lucerne,51,2028,19.6800912566813
AT11,CMIP6:SSP585,Lucerne,51,2029,16.1326312288638
AT11,CMIP6:SSP585,Lucerne,51,2030,12.8068431892091
AT11,CMIP6:SSP585,Lucerne,51,2031,18.2976512538265
AT11,CMIP6:SSP585,Lucerne,51,2032,14.4746947295385
AT11,CMIP6:SSP585,Lucerne,51,2033,14.639709340535
AT11,CMIP6:SSP585,Lucerne,51,2034,16.9747014969962
AT11,CMIP6:SSP585,Lucerne,51,2035,13.0377220011613
AT11,CMIP6:SSP585,Lucerne,51,2036,16.4534536270673
AT11,CMIP6:SSP585,Lucerne,51,2037,17.4499152479775
AT11,CMIP6:SSP585,Lucerne,51,2038,16.7459473366877
AT11,CMIP6:SSP585,Lucerne,51,2039,14.452031778672
AT11,CMIP6:SSP585,Lucerne,51,2040,11.8854525930441
AT11,CMIP6:SSP585,Lucerne,51,2041,10.2947967291036
AT11,CMIP6:SSP585,Lucerne,51,2042,14.5568479264295
AT11,CMIP6:SSP585,Lucerne,51,2043,14.2062804052137
AT11,CMIP6:SSP585,Lucerne,51,2044,13.1652010997852
AT11,CMIP6:SSP585,Lucerne,51,2045,12.2572666306972
AT11,CMIP6:SSP585,Lucerne,51,2046,11.0348837183368
AT11,CMIP6:SSP585,Lucerne,51,2047,16.8344744885099
AT11,CMIP6:SSP585,Lucerne,51,2048,13.6701599737788
AT11,CMIP6:SSP585,Lucerne,51,2049,13.2105270015181
AT11,CMIP6:SSP585,Lucerne,51,2050,14.2487734380884
AT11,CMIP6:SSP585,Lucerne,51,2051,15.9017524169117
AT11,CMIP6:SSP585,Lucerne,51,2052,15.2431104073548
AT11,CMIP6:SSP585,Lucerne,51,2053,13.8748347487916
AT11,CMIP6:SSP585,Lucerne,51,2054,13.9789426793344
AT11,CMIP6:SSP585,Lucerne,51,2055,14.4746947295385
AT11,CMIP6:SSP585,Lucerne,51,2056,12.6099588035566
AT11,CMIP6:SSP585,Lucerne,51,2057,10.6396985126027
AT11,CMIP6:SSP585,Lucerne,51,2058,14.5816355289397
AT11,CMIP6:SSP585,Lucerne,51,2059,11.9909769580161
AT11,CMIP6:SSP585,Lucerne,51,2060,15.1694558170388
AT11,CMIP6:SSP585,Lucerne,51,2061,11.5872931457071
AT11,CMIP6:SSP585,Lucerne,51,2062,14.4612386024615
AT11,CMIP6:SSP585,Lucerne,51,2063,14.7898513900254
AT11,CMIP6:SSP585,Lucerne,51,2064,10.252303696229
AT11,CMIP6:SSP585,Lucerne,51,2065,11.7020243344686
AT11,CMIP6:SSP585,Lucerne,51,2066,13.0830479028942
AT11,CMIP6:SSP585,Lucerne,51,2067,13.7105283550097
AT11,CMIP6:SSP585,Lucerne,51,2068,9.87624035528846
AT11,CMIP6:SSP585,Lucerne,51,2069,11.4010320182733
AT11,CMIP6:SSP585,Lucerne,51,2070,16.4732837090755
AT11,CMIP6:SSP585,Lucerne,51,2071,15.4456605307239
AT11,CMIP6:SSP585,Lucerne,51,2072,12.5589671641071
AT11,CMIP6:SSP585,Lucerne,51,2073,8.47609492206924
AT11,CMIP6:SSP585,Lucerne,51,2074,11.5115139037473
AT11,CMIP6:SSP585,Lucerne,51,2075,12.2275215076849
AT11,CMIP6:SSP585,Lucerne,51,2076,14.5271028034172
AT11,CMIP6:SSP585,Lucerne,51,2077,7.39393901819522
AT11,CMIP6:SSP585,Lucerne,51,2078,18.2069994503606
AT11,CMIP6:SSP585,Lucerne,51,2079,11.3620800714715
AT11,CMIP6:SSP585,Lucerne,51,2080,8.18501764687799
AT11,CMIP6:SSP585,Lucerne,51,2081,15.3344704280353
AT11,CMIP6:SSP585,Lucerne,51,2082,12.2650570200575
AT11,CMIP6:SSP585,Lucerne,51,2083,8.50017430736487
AT11,CMIP6:SSP585,Lucerne,51,2084,11.3656211575444
AT11,CMIP6:SSP585,Lucerne,51,2085,9.77142420753103
AT11,CMIP6:SSP585,Lucerne,51,2086,12.3826210776773
AT11,CMIP6:SSP585,Lucerne,51,2087,14.2303597905094
AT11,CMIP6:SSP585,Lucerne,51,2088,12.1375779214336
AT11,CMIP6:SSP585,Lucerne,51,2089,13.0377220011613
AT11,CMIP6:SSP585,Lucerne,51,2090,10.8528718941905
AT11,CMIP6:SSP585,Lucerne,51,2091,7.6743930351678
AT11,CMIP6:SSP585,Lucerne,51,2092,12.9314894189747
AT11,CMIP6:SSP585,Lucerne,51,2093,12.7487693776138
AT11,CMIP6:SSP585,Lucerne,51,2094,9.24451059988556
AT11,CMIP6:SSP585,Lucerne,51,2095,15.6021765351455
AT11,CMIP6:SSP585,Lucerne,51,2096,9.85145275277826
AT11,CMIP6:SSP585,Lucerne,51,2097,12.4350291515561
AT11,CMIP6:SSP585,Lucerne,51,2098,10.9718523862395
AT11,CMIP6:SSP585,Lucerne,51,2099,8.87411299666166
AT11,CMIP6:SSP585,Lucerne,51,2100,11.1744025096085
AT11,CMIP6:SSP585,Lucerne,52,1992,16.1269654911472
AT11,CMIP6:SSP585,Lucerne,52,1993,17.4619549406253
AT11,CMIP6:SSP585,Lucerne,52,1994,20.6751364431623
AT11,CMIP6:SSP585,Lucerne,52,1995,15.7395706747735
AT11,CMIP6:SSP585,Lucerne,52,1996,20.0689025074842
AT11,CMIP6:SSP585,Lucerne,52,1997,14.483901553328
AT11,CMIP6:SSP585,Lucerne,52,1998,16.1751242617385
AT11,CMIP6:SSP585,Lucerne,52,1999,16.033480818823
AT11,CMIP6:SSP585,Lucerne,52,2000,12.3500430858068
AT11,CMIP6:SSP585,Lucerne,52,2001,18.5058671149122
AT11,CMIP6:SSP585,Lucerne,52,2002,14.5051480697653
AT11,CMIP6:SSP585,Lucerne,52,2003,16.5865984634079
AT11,CMIP6:SSP585,Lucerne,52,2004,15.1099655710143
AT11,CMIP6:SSP585,Lucerne,52,2005,13.1092519398336
AT11,CMIP6:SSP585,Lucerne,52,2006,13.3542950960773
AT11,CMIP6:SSP585,Lucerne,52,2007,15.1319203046662
AT11,CMIP6:SSP585,Lucerne,52,2008,16.226115901188
AT11,CMIP6:SSP585,Lucerne,52,2009,15.6588339123117
AT11,CMIP6:SSP585,Lucerne,52,2010,13.9853166342656
AT11,CMIP6:SSP585,Lucerne,52,2011,19.4477960102999
AT11,CMIP6:SSP585,Lucerne,52,2012,19.6021873630778
AT11,CMIP6:SSP585,Lucerne,52,2013,16.2671924996335
AT11,CMIP6:SSP585,Lucerne,52,2014,14.694950283272
AT11,CMIP6:SSP585,Lucerne,52,2015,14.415204483514
AT11,CMIP6:SSP585,Lucerne,52,2016,15.5207315554691
AT11,CMIP6:SSP585,Lucerne,52,2017,14.6276696478872
AT11,CMIP6:SSP585,Lucerne,52,2018,15.1609572104639
AT11,CMIP6:SSP585,Lucerne,52,2019,19.9173440235646
AT11,CMIP6:SSP585,Lucerne,52,2020,17.2962321124143
AT11,CMIP6:SSP585,Lucerne,52,2021,17.7480746953145
AT11,CMIP6:SSP585,Lucerne,52,2022,15.1857448129741
AT11,CMIP6:SSP585,Lucerne,52,2023,14.9031661443577
AT11,CMIP6:SSP585,Lucerne,52,2024,11.1687367718919
AT11,CMIP6:SSP585,Lucerne,52,2025,16.4031702048323
AT11,CMIP6:SSP585,Lucerne,52,2026,16.1637927863052
AT11,CMIP6:SSP585,Lucerne,52,2027,14.5200206312715
AT11,CMIP6:SSP585,Lucerne,52,2028,16.7714431564125
AT11,CMIP6:SSP585,Lucerne,52,2029,13.8585457528563
AT11,CMIP6:SSP585,Lucerne,52,2030,12.7579762014033
AT11,CMIP6:SSP585,Lucerne,52,2031,17.0526053905997
AT11,CMIP6:SSP585,Lucerne,52,2032,14.5745533567939
AT11,CMIP6:SSP585,Lucerne,52,2033,10.5858740042949
AT11,CMIP6:SSP585,Lucerne,52,2034,19.7948224454428
AT11,CMIP6:SSP585,Lucerne,52,2035,15.9421207981426
AT11,CMIP6:SSP585,Lucerne,52,2036,20.1786761757436
AT11,CMIP6:SSP585,Lucerne,52,2037,13.9024552201601
AT11,CMIP6:SSP585,Lucerne,52,2038,16.3776743851076
AT11,CMIP6:SSP585,Lucerne,52,2039,14.2466487864446
AT11,CMIP6:SSP585,Lucerne,52,2040,10.0200084498476
AT11,CMIP6:SSP585,Lucerne,52,2041,14.4874426394009
AT11,CMIP6:SSP585,Lucerne,52,2042,15.1751215547554
AT11,CMIP6:SSP585,Lucerne,52,2043,16.9768261486399
AT11,CMIP6:SSP585,Lucerne,52,2044,9.49592771106048
AT11,CMIP6:SSP585,Lucerne,52,2045,18.1630899830568
AT11,CMIP6:SSP585,Lucerne,52,2046,17.0710190381787
AT11,CMIP6:SSP585,Lucerne,52,2047,14.808973254819
AT11,CMIP6:SSP585,Lucerne,52,2048,14.97469608303
AT11,CMIP6:SSP585,Lucerne,52,2049,21.7764142118299
AT11,CMIP6:SSP585,Lucerne,52,2050,11.1177451324424
AT11,CMIP6:SSP585,Lucerne,52,2051,16.8026047138539
AT11,CMIP6:SSP585,Lucerne,52,2052,14.428660610591
AT11,CMIP6:SSP585,Lucerne,52,2053,13.1963626572266
AT11,CMIP6:SSP585,Lucerne,52,2054,14.7445254882924
AT11,CMIP6:SSP585,Lucerne,52,2055,17.8224375028452
AT11,CMIP6:SSP585,Lucerne,52,2056,16.321725225156
AT11,CMIP6:SSP585,Lucerne,52,2057,15.7601089739962
AT11,CMIP6:SSP585,Lucerne,52,2058,12.9973536199304
AT11,CMIP6:SSP585,Lucerne,52,2059,11.6014574899986
AT11,CMIP6:SSP585,Lucerne,52,2060,15.0271041569088
AT11,CMIP6:SSP585,Lucerne,52,2061,17.4577056373379
AT11,CMIP6:SSP585,Lucerne,52,2062,12.1545751345835
AT11,CMIP6:SSP585,Lucerne,52,2063,10.2685926921643
AT11,CMIP6:SSP585,Lucerne,52,2064,12.0334699908908
AT11,CMIP6:SSP585,Lucerne,52,2065,15.2147817187717
AT11,CMIP6:SSP585,Lucerne,52,2066,11.7034407688977
AT11,CMIP6:SSP585,Lucerne,52,2067,14.2615213479508
AT11,CMIP6:SSP585,Lucerne,52,2068,17.0858915996848
AT11,CMIP6:SSP585,Lucerne,52,2069,15.4676152643758
AT11,CMIP6:SSP585,Lucerne,52,2070,14.4244113073035
AT11,CMIP6:SSP585,Lucerne,52,2071,18.0157808024247
AT11,CMIP6:SSP585,Lucerne,52,2072,14.6312107339601
AT11,CMIP6:SSP585,Lucerne,52,2073,15.3245553870312
AT11,CMIP6:SSP585,Lucerne,52,2074,13.1205834152668
AT11,CMIP6:SSP585,Lucerne,52,2075,15.9208742817052
AT11,CMIP6:SSP585,Lucerne,52,2076,15.1135066570872
AT11,CMIP6:SSP585,Lucerne,52,2077,16.6043038937723
AT11,CMIP6:SSP585,Lucerne,52,2078,11.7636392321368
AT11,CMIP6:SSP585,Lucerne,52,2079,13.4916892357053
AT11,CMIP6:SSP585,Lucerne,52,2080,17.4137961700341
AT11,CMIP6:SSP585,Lucerne,52,2081,11.7438091501287
AT11,CMIP6:SSP585,Lucerne,52,2082,14.0561383557234
AT11,CMIP6:SSP585,Lucerne,52,2083,16.2551528069857
AT11,CMIP6:SSP585,Lucerne,52,2084,11.5278028996826
AT11,CMIP6:SSP585,Lucerne,52,2085,16.0044439130254
AT11,CMIP6:SSP585,Lucerne,52,2086,12.0922520197007
AT11,CMIP6:SSP585,Lucerne,52,2087,14.5625136641461
AT11,CMIP6:SSP585,Lucerne,52,2088,15.5348958997606
AT11,CMIP6:SSP585,Lucerne,52,2089,10.3323322414762
AT11,CMIP6:SSP585,Lucerne,52,2090,11.2027311981916
AT11,CMIP6:SSP585,Lucerne,52,2091,13.9548632940388
AT11,CMIP6:SSP585,Lucerne,52,2092,15.0802204480021
AT11,CMIP6:SSP585,Lucerne,52,2093,16.0887217615601
AT11,CMIP6:SSP585,Lucerne,52,2094,13.8670443594312
AT11,CMIP6:SSP585,Lucerne,52,2095,11.2083969359083
AT11,CMIP6:SSP585,Lucerne,52,2096,12.6772394389415
AT11,CMIP6:SSP585,Lucerne,52,2097,13.8203020232691
AT11,CMIP6:SSP585,Lucerne,52,2098,11.8691635971088
AT11,CMIP6:SSP585,Lucerne,52,2099,13.4952303217782
AT11,CMIP6:SSP585,Lucerne,52,2100,11.5023070799578
AT11,CMIP6:SSP585,Lucerne,53,1992,14.6907009799846
AT11,CMIP6:SSP585,Lucerne,53,1993,14.6637887258306
AT11,CMIP6:SSP585,Lucerne,53,1994,16.0823478066289
AT11,CMIP6:SSP585,Lucerne,53,1995,14.4584057336032
AT11,CMIP6:SSP585,Lucerne,53,1996,14.7487747915799
AT11,CMIP6:SSP585,Lucerne,53,1997,14.4180373523723
AT11,CMIP6:SSP585,Lucerne,53,1998,15.9378714948551
AT11,CMIP6:SSP585,Lucerne,53,1999,15.2877280918732
AT11,CMIP6:SSP585,Lucerne,53,2000,16.0292315155356
AT11,CMIP6:SSP585,Lucerne,53,2001,16.5214424796667
AT11,CMIP6:SSP585,Lucerne,53,2002,16.4031702048323
AT11,CMIP6:SSP585,Lucerne,53,2003,16.2232830323297
AT11,CMIP6:SSP585,Lucerne,53,2004,14.7841856523088
AT11,CMIP6:SSP585,Lucerne,53,2005,14.5171877624131
AT11,CMIP6:SSP585,Lucerne,53,2006,13.3953716945228
AT11,CMIP6:SSP585,Lucerne,53,2007,15.2416939729257
AT11,CMIP6:SSP585,Lucerne,53,2008,13.9208688677391
AT11,CMIP6:SSP585,Lucerne,53,2009,16.0214411261752
AT11,CMIP6:SSP585,Lucerne,53,2010,14.4874426394009
AT11,CMIP6:SSP585,Lucerne,53,2011,16.9959480134335
AT11,CMIP6:SSP585,Lucerne,53,2012,13.9661947694721
AT11,CMIP6:SSP585,Lucerne,53,2013,16.1992036470341
AT11,CMIP6:SSP585,Lucerne,53,2014,16.4534536270673
AT11,CMIP6:SSP585,Lucerne,53,2015,12.8125089269257
AT11,CMIP6:SSP585,Lucerne,53,2016,15.0001919027548
AT11,CMIP6:SSP585,Lucerne,53,2017,16.1432544870825
AT11,CMIP6:SSP585,Lucerne,53,2018,15.1559996899618
AT11,CMIP6:SSP585,Lucerne,53,2019,14.4555728647449
AT11,CMIP6:SSP585,Lucerne,53,2020,14.6432504266079
AT11,CMIP6:SSP585,Lucerne,53,2021,14.9477838288761
AT11,CMIP6:SSP585,Lucerne,53,2022,16.7586952465501
AT11,CMIP6:SSP585,Lucerne,53,2023,16.6120942831326
AT11,CMIP6:SSP585,Lucerne,53,2024,13.6906982730015
AT11,CMIP6:SSP585,Lucerne,53,2025,13.3118020632027
AT11,CMIP6:SSP585,Lucerne,53,2026,14.3309266349793
AT11,CMIP6:SSP585,Lucerne,53,2027,16.43220711063
AT11,CMIP6:SSP585,Lucerne,53,2028,14.3025979463962
AT11,CMIP6:SSP585,Lucerne,53,2029,13.7190269615846
AT11,CMIP6:SSP585,Lucerne,53,2030,13.512227534928
AT11,CMIP6:SSP585,Lucerne,53,2031,14.0865916959502
AT11,CMIP6:SSP585,Lucerne,53,2032,14.3181787251169
AT11,CMIP6:SSP585,Lucerne,53,2033,13.3620854854377
AT11,CMIP6:SSP585,Lucerne,53,2034,13.425116817535
AT11,CMIP6:SSP585,Lucerne,53,2035,15.006565857686
AT11,CMIP6:SSP585,Lucerne,53,2036,10.2438050896541
AT11,CMIP6:SSP585,Lucerne,53,2037,12.3259637005112
AT11,CMIP6:SSP585,Lucerne,53,2038,15.1156313087309
AT11,CMIP6:SSP585,Lucerne,53,2039,13.3748333953001
AT11,CMIP6:SSP585,Lucerne,53,2040,14.9605317387385
AT11,CMIP6:SSP585,Lucerne,53,2041,14.0341836220715
AT11,CMIP6:SSP585,Lucerne,53,2042,14.1602462862662
AT11,CMIP6:SSP585,Lucerne,53,2043,15.7523185846359
AT11,CMIP6:SSP585,Lucerne,53,2044,15.2558583172172
AT11,CMIP6:SSP585,Lucerne,53,2045,13.3507540100044
AT11,CMIP6:SSP585,Lucerne,53,2046,14.9605317387385
AT11,CMIP6:SSP585,Lucerne,53,2047,14.8613813286977
AT11,CMIP6:SSP585,Lucerne,53,2048,16.3365977866621
AT11,CMIP6:SSP585,Lucerne,53,2049,15.8316389126685
AT11,CMIP6:SSP585,Lucerne,53,2050,16.2997704915041
AT11,CMIP6:SSP585,Lucerne,53,2051,15.2615240549338
AT11,CMIP6:SSP585,Lucerne,53,2052,13.3656265715105
AT11,CMIP6:SSP585,Lucerne,53,2053,14.8748374557747
AT11,CMIP6:SSP585,Lucerne,53,2054,15.909542806272
AT11,CMIP6:SSP585,Lucerne,53,2055,12.9994782715741
AT11,CMIP6:SSP585,Lucerne,53,2056,13.9123702611642
AT11,CMIP6:SSP585,Lucerne,53,2057,15.4895699980277
AT11,CMIP6:SSP585,Lucerne,53,2058,15.8465114741746
AT11,CMIP6:SSP585,Lucerne,53,2059,17.1170531571262
AT11,CMIP6:SSP585,Lucerne,53,2060,14.0972149541688
AT11,CMIP6:SSP585,Lucerne,53,2061,14.2572720446633
AT11,CMIP6:SSP585,Lucerne,53,2062,13.2516035999636
AT11,CMIP6:SSP585,Lucerne,53,2063,13.3854566535187
AT11,CMIP6:SSP585,Lucerne,53,2064,16.1411298354388
AT11,CMIP6:SSP585,Lucerne,53,2065,15.0943847922936
AT11,CMIP6:SSP585,Lucerne,53,2066,14.7020324554178
AT11,CMIP6:SSP585,Lucerne,53,2067,11.3592472026132
AT11,CMIP6:SSP585,Lucerne,53,2068,14.7211543202114
AT11,CMIP6:SSP585,Lucerne,53,2069,14.7494830087945
AT11,CMIP6:SSP585,Lucerne,53,2070,12.0455096835386
AT11,CMIP6:SSP585,Lucerne,53,2071,16.2246994667589
AT11,CMIP6:SSP585,Lucerne,53,2072,14.6793695045513
AT11,CMIP6:SSP585,Lucerne,53,2073,12.8507526565129
AT11,CMIP6:SSP585,Lucerne,53,2074,14.8472169844061
AT11,CMIP6:SSP585,Lucerne,53,2075,14.7643555703006
